WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL
2,Melbourne,Grampians Trophy,2021-02-03,WTA500,Outdoor,Hard,1st Round,Jabeur O.,Blinkova A.,30,61,2.0,0.0,Completed,1.35,3.48
4,Melbourne,Yarra Valley Classic,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Vondrousova M.,Zvonareva V.,21,156,2.0,1.0,Completed,1.61,2.49
4,Melbourne,Yarra Valley Classic,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Barty A.,Bouzkova M.,1,52,2.0,1.0,Completed,1.26,4.38
4,Melbourne,Yarra Valley Classic,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Kenin S.,Pegula J.,4,64,2.0,1.0,Completed,1.47,2.91
4,Melbourne,Yarra Valley Classic,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Muguruza G.,Pavlyuchenkova A.,15,39,2.0,0.0,Completed,1.45,2.99
3,Melbourne,Gippsland Trophy,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Begu I.,Konta J.,79,14,2.0,1.0,Completed,3.58,1.34
4,Melbourne,Yarra Valley Classic,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Collins D.,Pliskova Ka.,46,6,2.0,0.0,Completed,2.31,1.69
4,Melbourne,Yarra Valley Classic,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Podoroska N.,Kvitova P.,47,9,2.0,1.0,Completed,3.96,1.3
2,Melbourne,Grampians Trophy,2021-02-03,WTA500,Outdoor,Hard,1st Round,Putintseva Y.,Garcia Perez G.,28,191,2.0,0.0,Completed,1.21,4.91
2,Melbourne,Grampians Trophy,2021-02-03,WTA500,Outdoor,Hard,1st Round,Fernandez L.A.,Stephens S.,89,40,2.0,0.0,Completed,1.52,2.7
4,Melbourne,Yarra Valley Classic,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Williams S.,Pironkova T.,11,137,2.0,0.0,Completed,1.41,3.16
3,Melbourne,Gippsland Trophy,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Alexandrova E.,Swiatek I.,33,17,2.0,0.0,Completed,2.68,1.54
3,Melbourne,Gippsland Trophy,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Muchova K.,Paolini J.,27,97,2.0,1.0,Completed,1.14,6.93
3,Melbourne,Gippsland Trophy,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Kanepi K.,Kasatkina D.,94,71,2.0,0.0,Completed,1.81,2.11
3,Melbourne,Gippsland Trophy,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Svitolina E.,Ostapenko J.,5,45,2.0,1.0,Completed,1.5,2.82
3,Melbourne,Gippsland Trophy,2021-02-03,WTA500,Outdoor,Hard,3rd Round,Osaka N.,Boulter K.,3,371,2.0,1.0,Completed,1.09,9.16
4,Melbourne,Yarra Valley Classic,2021-02-04,WTA500,Outdoor,Hard,Quarterfinals,Barty A.,Rogers S.,1,60,2.0,1.0,Completed,1.26,4.25
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Brady J.,Kostyuk M.,24,78,2.0,0.0,Completed,1.63,2.4
4,Melbourne,Yarra Valley Classic,2021-02-05,WTA500,Outdoor,Hard,Quarterfinals,Vondrousova M.,Podoroska N.,21,47,2.0,1.0,Completed,1.79,2.15
4,Melbourne,Yarra Valley Classic,2021-02-05,WTA500,Outdoor,Hard,Quarterfinals,Williams S.,Collins D.,11,46,2.0,1.0,Completed,1.41,3.1
4,Melbourne,Yarra Valley Classic,2021-02-05,WTA500,Outdoor,Hard,Quarterfinals,Muguruza G.,Kenin S.,15,4,2.0,0.0,Completed,1.54,2.64
3,Melbourne,Gippsland Trophy,2021-02-05,WTA500,Outdoor,Hard,Quarterfinals,Osaka N.,Begu I.,3,79,2.0,0.0,Completed,1.13,7.12
3,Melbourne,Gippsland Trophy,2021-02-05,WTA500,Outdoor,Hard,Quarterfinals,Kanepi K.,Muchova K.,94,27,,,Walkover,1.97,1.93
3,Melbourne,Gippsland Trophy,2021-02-05,WTA500,Outdoor,Hard,Quarterfinals,Mertens E.,Svitolina E.,20,5,2.0,1.0,Completed,1.77,2.18
3,Melbourne,Gippsland Trophy,2021-02-05,WTA500,Outdoor,Hard,Quarterfinals,Alexandrova E.,Halep S.,33,2,2.0,0.0,Completed,2.77,1.5
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Kontaveit A.,Mattek-Sands B.,23,339,2.0,0.0,Completed,1.15,6.37
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Li A.,Kudermetova V.,99,36,2.0,0.0,Completed,3.77,1.31
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Kerber A.,Jabeur O.,25,30,2.0,0.0,Completed,3.0,1.45
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Krejcikova B.,Rybakina E.,66,19,2.0,1.0,Completed,3.07,1.43
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Cirstea S.,Bencic B.,72,12,2.0,0.0,Completed,2.05,1.86
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Azarenka V.,Putintseva Y.,13,28,2.0,1.0,Completed,1.51,2.74
2,Melbourne,Grampians Trophy,2021-02-05,WTA500,Outdoor,Hard,2nd Round,Sakkari M.,Fernandez L.A.,22,89,2.0,0.0,Completed,1.44,2.98
2,Melbourne,Grampians Trophy,2021-02-06,WTA500,Outdoor,Hard,Quarterfinals,Brady J.,Krejcikova B.,24,66,2.0,0.0,Completed,1.38,3.31
4,Melbourne,Yarra Valley Classic,2021-02-06,WTA500,Outdoor,Hard,Semifinals,Muguruza G.,Vondrousova M.,15,21,2.0,0.0,Completed,1.4,3.21
4,Melbourne,Yarra Valley Classic,2021-02-06,WTA500,Outdoor,Hard,Semifinals,Barty A.,Williams S.,1,11,,,Walkover,1.99,1.9
2,Melbourne,Grampians Trophy,2021-02-06,WTA500,Outdoor,Hard,Quarterfinals,Li A.,Cirstea S.,99,72,2.0,0.0,Completed,2.17,1.78
2,Melbourne,Grampians Trophy,2021-02-06,WTA500,Outdoor,Hard,Quarterfinals,Kontaveit A.,Azarenka V.,23,13,,,Walkover,2.33,1.68
3,Melbourne,Gippsland Trophy,2021-02-06,WTA500,Outdoor,Hard,Semifinals,Kanepi K.,Alexandrova E.,94,33,2.0,0.0,Completed,2.23,1.74
2,Melbourne,Grampians Trophy,2021-02-06,WTA500,Outdoor,Hard,Quarterfinals,Sakkari M.,Kerber A.,22,25,2.0,0.0,Completed,1.46,2.95
3,Melbourne,Gippsland Trophy,2021-02-06,WTA500,Outdoor,Hard,Semifinals,Mertens E.,Osaka N.,20,3,,,Walkover,2.63,1.54
3,Melbourne,Gippsland Trophy,2021-02-07,WTA500,Outdoor,Hard,The Final,Mertens E.,Kanepi K.,20,94,2.0,0.0,Completed,1.54,2.65
2,Melbourne,Grampians Trophy,2021-02-07,WTA500,Outdoor,Hard,Semifinals,Kontaveit A.,Sakkari M.,23,22,2.0,1.0,Completed,2.49,1.61
2,Melbourne,Grampians Trophy,2021-02-07,WTA500,Outdoor,Hard,Semifinals,Li A.,Brady J.,99,24,2.0,1.0,Completed,4.01,1.29
4,Melbourne,Yarra Valley Classic,2021-02-07,WTA500,Outdoor,Hard,The Final,Barty A.,Muguruza G.,1,15,2.0,0.0,Completed,2.37,1.66
2,Melbourne,Grampians Trophy,2021-02-07,WTA500,Outdoor,Hard,The Final,Li A.,Kontaveit A.,99,23,,,Cancelled,,
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Gracheva V.,Blinkova A.,97,63,2.0,1.0,Completed,1.94,1.94
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Hsieh S.W.,Pironkova T.,71,125,2.0,0.0,Completed,3.86,1.3
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Ferro F.,Siniakova K.,46,62,2.0,1.0,Completed,2.17,1.76
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Kudermetova V.,Kostyuk M.,36,78,2.0,0.0,Completed,1.84,2.06
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Andreescu B.,Buzarnescu M.,9,138,2.0,1.0,Completed,1.22,4.71
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Potapova A.,Riske A.,101,26,2.0,0.0,Completed,1.55,2.6
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Sabalenka A.,Kuzmova V.,7,100,2.0,0.0,Completed,1.06,11.15
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Kvitova P.,Minnen G.,8,110,2.0,0.0,Completed,1.18,5.52
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Halep S.,Cabrera L.,2,140,2.0,0.0,Completed,1.06,11.98
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Cirstea S.,Tig P.M.,68,56,2.0,0.0,Completed,1.48,2.84
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Rybakina E.,Zvonareva V.,21,145,2.0,1.0,Completed,1.61,2.46
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Vondrousova M.,Peterson R.,20,55,2.0,1.0,Completed,1.42,3.09
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Cornet A.,Savinykh V.,54,228,2.0,1.0,Completed,1.09,9.19
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Jabeur O.,Petkovic A.,30,103,2.0,1.0,Completed,1.21,4.95
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Giorgi C.,Shvedova Y.,79,1337,2.0,0.0,Completed,1.12,7.42
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Kasatkina D.,Boulter K.,75,315,2.0,0.0,Completed,1.33,3.54
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Tomljanovic A.,Doi M.,72,87,2.0,0.0,Completed,1.39,3.23
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Diyas Z.,Zidansek T.,83,91,2.0,0.0,Completed,1.96,1.93
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Williams V.,Flipkens K.,81,90,2.0,0.0,Completed,1.32,3.7
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Marino R.,Birrell K.,317,739,2.0,0.0,Completed,1.26,4.29
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Osaka N.,Pavlyuchenkova A.,3,39,2.0,0.0,Completed,1.2,5.2
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Stojanovic N.,Begu I.,99,74,2.0,0.0,Completed,3.75,1.31
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Garcia C.,Hercog P.,43,51,2.0,0.0,Completed,1.51,2.74
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Williams S.,Siegemund L.,11,49,2.0,0.0,Completed,1.16,6.11
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Pera B.,Kerber A.,66,25,2.0,0.0,Completed,3.03,1.43
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Swiatek I.,Rus A.,17,77,2.0,0.0,Completed,1.23,4.64
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Schmiedlova A.,Hibi M.,129,176,2.0,0.0,Completed,1.53,2.66
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Babos T.,Bonaventure Y.,114,123,2.0,0.0,Completed,1.66,2.35
5,Melbourne,Australian Open,2021-02-08,Grand Slam,Outdoor,Hard,1st Round,Errani S.,Wang Q.,134,34,2.0,1.0,Completed,2.83,1.48
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Barthel M.,Cocciaretto E.,212,126,2.0,1.0,Completed,2.78,1.5
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Sherif M.,Paquet C.,131,187,2.0,0.0,Completed,1.36,3.38
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Krejcikova B.,Zheng S.,59,44,2.0,1.0,Completed,1.59,2.49
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Muchova K.,Ostapenko J.,27,47,2.0,0.0,Completed,1.57,2.54
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Kontaveit A.,Sasnovich A.,22,92,2.0,0.0,Completed,1.37,3.36
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Pliskova Ka.,Paolini J.,6,95,2.0,0.0,Completed,1.14,6.42
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Collins D.,Bogdan A.,40,96,2.0,0.0,Completed,1.34,3.53
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Juvan K.,Konta J.,104,15,0.0,1.0,Retired,2.34,1.66
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Stosur S.,Aiava D.,112,203,2.0,0.0,Completed,2.48,1.6
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Van Uytvanck A.,Burel C.,67,237,2.0,1.0,Completed,1.68,2.31
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Barty A.,Kovinic D.,1,82,2.0,0.0,Completed,1.05,12.8
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Rogers S.,Jones F.,57,245,2.0,0.0,Completed,1.17,5.81
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Danilovic O.,Martic P.,183,19,2.0,1.0,Completed,2.91,1.46
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Gavrilova D.,Sorribes Tormo S.,387,64,2.0,0.0,Completed,1.61,2.45
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Vekic D.,Wang Y.,33,98,2.0,1.0,Completed,1.42,3.09
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Putintseva Y.,Stephens S.,28,41,2.0,1.0,Completed,1.25,4.33
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Gauff C.,Teichmann J.,48,58,2.0,0.0,Completed,1.42,3.09
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Brengle M.,Rodionova Ar.,85,169,2.0,0.0,Completed,1.25,4.39
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Mladenovic K.,Sakkari M.,52,23,2.0,1.0,Completed,6.83,1.13
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Bencic B.,Davis L.,12,80,2.0,1.0,Completed,1.4,3.18
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Hibino N.,Sharma A.,76,132,2.0,1.0,Completed,2.09,1.82
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Samsonova L.,Badosa P.,130,70,2.0,1.0,Completed,1.66,2.35
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Mertens E.,Fernandez L.A.,16,86,2.0,0.0,Completed,1.19,5.27
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Li A.,Zhang S.,69,35,2.0,0.0,Completed,1.42,3.09
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Podoroska N.,Mchale C.,45,84,2.0,0.0,Completed,1.28,3.99
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Kenin S.,Inglis M.,4,133,2.0,0.0,Completed,1.06,11.94
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Muguruza G.,Gasparyan M.,14,127,2.0,0.0,Completed,1.05,12.47
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Pegula J.,Azarenka V.,61,13,2.0,0.0,Completed,3.37,1.36
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Zhu L.,Osuigwe W.,94,163,2.0,0.0,Completed,1.61,2.45
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Svitolina E.,Bouzkova M.,5,50,2.0,0.0,Completed,1.45,2.95
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Kuznetsova S.,Strycova B.,37,38,2.0,0.0,Completed,1.65,2.37
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Watson H.,Pliskova Kr.,60,73,2.0,0.0,Completed,1.93,1.95
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Brady J.,Bolsova A.,24,102,2.0,0.0,Completed,1.11,7.7
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Alexandrova E.,Trevisan M.,32,89,2.0,0.0,Completed,1.13,6.93
5,Melbourne,Australian Open,2021-02-09,Grand Slam,Outdoor,Hard,1st Round,Kanepi K.,Sevastova A.,65,53,2.0,0.0,Completed,1.31,3.8
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Jabeur O.,Schmiedlova A.,30,129,2.0,0.0,Completed,1.27,4.15
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Osaka N.,Garcia C.,3,43,2.0,0.0,Completed,1.1,8.32
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Halep S.,Tomljanovic A.,2,72,2.0,1.0,Completed,1.1,8.24
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Swiatek I.,Giorgi C.,17,79,2.0,0.0,Completed,1.31,3.75
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Errani S.,Williams V.,134,81,2.0,0.0,Completed,3.73,1.31
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Kudermetova V.,Gracheva V.,36,97,2.0,1.0,Completed,1.17,5.81
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Ferro F.,Rybakina E.,46,21,2.0,0.0,Completed,3.55,1.34
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Muguruza G.,Samsonova L.,14,130,2.0,0.0,Completed,1.07,10.83
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Diyas Z.,Pera B.,83,66,2.0,1.0,Completed,2.44,1.61
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Cirstea S.,Kvitova P.,68,8,2.0,1.0,Completed,3.95,1.29
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Hsieh S.W.,Andreescu B.,71,9,2.0,0.0,Completed,4.1,1.27
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Sabalenka A.,Kasatkina D.,7,75,2.0,0.0,Completed,1.2,5.03
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Potapova A.,Babos T.,101,114,2.0,0.0,Completed,1.43,3.03
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Li A.,Cornet A.,69,54,2.0,0.0,Completed,1.46,2.9
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Vondrousova M.,Marino R.,20,317,2.0,0.0,Completed,1.22,4.75
5,Melbourne,Australian Open,2021-02-10,Grand Slam,Outdoor,Hard,2nd Round,Williams S.,Stojanovic N.,11,99,2.0,0.0,Completed,1.06,11.37
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Pegula J.,Stosur S.,61,112,2.0,0.0,Completed,1.18,5.43
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Svitolina E.,Gauff C.,5,48,2.0,0.0,Completed,1.62,2.43
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Mladenovic K.,Hibino N.,52,76,2.0,0.0,Completed,1.48,2.83
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Juvan K.,Sherif M.,104,131,2.0,1.0,Completed,1.46,2.89
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Brady J.,Brengle M.,24,85,2.0,0.0,Completed,1.09,9.19
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Kontaveit A.,Watson H.,22,60,2.0,1.0,Completed,1.23,4.57
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Vekic D.,Podoroska N.,33,45,2.0,0.0,Completed,2.53,1.58
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Kanepi K.,Kenin S.,65,4,2.0,0.0,Completed,2.17,1.76
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Putintseva Y.,Van Uytvanck A.,28,67,2.0,1.0,Completed,1.38,3.27
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Barty A.,Gavrilova D.,1,387,2.0,0.0,Completed,1.07,10.34
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Pliskova Ka.,Collins D.,6,40,2.0,0.0,Completed,1.79,2.12
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Bencic B.,Kuznetsova S.,12,37,2.0,1.0,Completed,1.99,1.9
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Mertens E.,Zhu L.,16,94,2.0,0.0,Completed,1.07,10.12
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Muchova K.,Barthel M.,27,212,2.0,0.0,Completed,1.16,5.97
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Rogers S.,Danilovic O.,57,183,2.0,0.0,Completed,1.37,3.37
5,Melbourne,Australian Open,2021-02-11,Grand Slam,Outdoor,Hard,2nd Round,Alexandrova E.,Krejcikova B.,32,59,2.0,0.0,Completed,1.4,3.19
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Osaka N.,Jabeur O.,3,30,2.0,0.0,Completed,1.22,4.81
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Swiatek I.,Ferro F.,17,46,2.0,0.0,Completed,1.24,4.55
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Halep S.,Kudermetova V.,2,36,2.0,0.0,Completed,1.49,2.8
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Williams S.,Potapova A.,11,101,2.0,0.0,Completed,1.11,7.82
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Muguruza G.,Diyas Z.,14,83,2.0,0.0,Completed,1.1,8.33
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Hsieh S.W.,Errani S.,71,134,2.0,1.0,Completed,1.63,2.41
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Sabalenka A.,Li A.,7,69,2.0,0.0,Completed,1.26,4.2
5,Melbourne,Australian Open,2021-02-12,Grand Slam,Outdoor,Hard,3rd Round,Vondrousova M.,Cirstea S.,20,68,2.0,0.0,Completed,1.71,2.25
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Gadecki O.,Aiava D.,0,203,2.0,0.0,Completed,2.64,1.5
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Sasnovich A.,Davis L.,92,80,2.0,0.0,Completed,1.47,2.71
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Gracheva V.,Stephens S.,97,41,2.0,0.0,Completed,1.78,2.06
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Blinkova A.,Petkovic A.,63,103,2.0,1.0,Completed,2.06,1.78
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Bogdan A.,Sevastova A.,96,53,2.0,1.0,Completed,1.86,1.96
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Sorribes Tormo S.,Samsonova L.,64,130,2.0,1.0,Completed,1.81,2.02
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Bouzkova M.,Kovinic D.,50,82,0.0,1.0,Retired,1.23,4.6
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Kasatkina D.,Boulter K.,75,315,2.0,0.0,Completed,1.49,2.8
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Minnen G.,Babos T.,110,114,2.0,0.0,Completed,1.85,2.02
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Begu I.,Podoroska N.,74,45,2.0,0.0,Completed,2.27,1.68
6,Melbourne,Phillip Island Trophy,2021-02-13,WTA250,Outdoor,Hard,1st Round,Doi M.,Garcia C.,87,43,2.0,0.0,Completed,4.21,1.23
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,Rogers S.,Kontaveit A.,57,22,2.0,0.0,Completed,2.2,1.74
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,Barty A.,Alexandrova E.,1,32,2.0,0.0,Completed,1.27,4.1
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,Mertens E.,Bencic B.,16,12,2.0,0.0,Completed,1.2,5.13
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,Brady J.,Juvan K.,24,104,2.0,0.0,Completed,1.15,6.38
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,Vekic D.,Kanepi K.,33,65,2.0,1.0,Completed,3.17,1.4
5,Melbourne,Australian Open,2021-02-13,Grand Slam,Outdoor,Hard,3rd Round,Pegula J.,Mladenovic K.,61,52,2.0,0.0,Completed,1.42,3.08
